n_hidden_layers,units,regularization,dropout_rate,val_accuracy,val_top_2_accuracy,Val_History
2,128,l1,0.0,0.37610000371932983,0.5809999704360962,"{'accuracy': [0.3327000141143799, 0.3716750144958496, 0.39707499742507935, 0.40950000286102295, 0.4154999852180481, 0.41734999418258667, 0.42287498712539673, 0.42774999141693115, 0.4296500086784363, 0.43617498874664307, 0.4344249963760376, 0.43525001406669617, 0.4383249878883362, 0.4393500089645386, 0.44244998693466187], 'loss': [5.071213722229004, 2.5430142879486084, 2.2032124996185303, 2.1309797763824463, 2.107142448425293, 2.0934841632843018, 2.0782968997955322, 2.0650246143341064, 2.0587520599365234, 2.047529935836792, 2.0435614585876465, 2.0375430583953857, 2.0353431701660156, 2.029694080352783, 2.0218873023986816], 'top_2_accuracy': [0.5254499912261963, 0.5774999856948853, 0.6007999777793884, 0.6115999817848206, 0.6184999942779541, 0.6226999759674072, 0.6267750263214111, 0.6316249966621399, 0.6359000205993652, 0.6374499797821045, 0.6382250189781189, 0.640874981880188, 0.6431999802589417, 0.6432250142097473, 0.6452500224113464], 'val_accuracy': [0.3375000059604645, 0.3702000081539154, 0.3855000138282776, 0.38769999146461487, 0.40529999136924744, 0.3815999925136566, 0.4020000100135803, 0.41620001196861267, 0.41850000619888306, 0.4120999872684479, 0.40610000491142273, 0.40139999985694885, 0.4169999957084656, 0.3953000009059906, 0.37610000371932983], 'val_loss': [2.995180368423462, 2.312955617904663, 2.189744710922241, 2.1757090091705322, 2.1325414180755615, 2.1650617122650146, 2.14774227142334, 2.0815391540527344, 2.0707473754882812, 2.0946595668792725, 2.091106653213501, 2.1441197395324707, 2.103476047515869, 2.1474568843841553, 2.22159481048584], 'val_top_2_accuracy': [0.5514000058174133, 0.5831000208854675, 0.6025000214576721, 0.5989999771118164, 0.6141999959945679, 0.5985000133514404, 0.6168000102043152, 0.6245999932289124, 0.6355999708175659, 0.623199999332428, 0.6237000226974487, 0.6089000105857849, 0.6230999827384949, 0.6074000000953674, 0.5809999704360962]}"
2,128,l1,0.3,0.3785000145435333,0.5889000296592712,"{'accuracy': [0.2724500000476837, 0.2982249855995178, 0.3152500092983246, 0.3234499990940094, 0.32577499747276306, 0.3301500082015991, 0.3325749933719635, 0.3347499966621399, 0.33527499437332153, 0.3402250111103058, 0.33730000257492065, 0.34220001101493835, 0.34084999561309814, 0.34084999561309814, 0.3457750082015991], 'loss': [5.468293190002441, 2.7412941455841064, 2.372849464416504, 2.3100154399871826, 2.290666341781616, 2.2749524116516113, 2.2672853469848633, 2.261425495147705, 2.258450508117676, 2.251082420349121, 2.2530064582824707, 2.246779203414917, 2.2453083992004395, 2.2450714111328125, 2.237389326095581], 'top_2_accuracy': [0.4537999927997589, 0.49152499437332153, 0.5160499811172485, 0.5252000093460083, 0.5242999792098999, 0.5335000157356262, 0.534250020980835, 0.5377249717712402, 0.5386999845504761, 0.5421749949455261, 0.5417249798774719, 0.5422999858856201, 0.5422000288963318, 0.5429499745368958, 0.5450500249862671], 'val_accuracy': [0.2856000065803528, 0.337799996137619, 0.3490999937057495, 0.3711000084877014, 0.3637000024318695, 0.34540000557899475, 0.3504999876022339, 0.3720000088214874, 0.3458000123500824, 0.3562000095844269, 0.3813000023365021, 0.37950000166893005, 0.34869998693466187, 0.38580000400543213, 0.3785000145435333], 'val_loss': [3.130434989929199, 2.4392759799957275, 2.2748734951019287, 2.2013444900512695, 2.2095065116882324, 2.2549967765808105, 2.2312405109405518, 2.1828067302703857, 2.206749439239502, 2.203058958053589, 2.1785199642181396, 2.1641170978546143, 2.2633397579193115, 2.1394948959350586, 2.16168212890625], 'val_top_2_accuracy': [0.48339998722076416, 0.5472000241279602, 0.5555999875068665, 0.5753999948501587, 0.5720000267028809, 0.5649999976158142, 0.5541999936103821, 0.5839999914169312, 0.5727999806404114, 0.5659000277519226, 0.5940999984741211, 0.5896000266075134, 0.5465999841690063, 0.5968000292778015, 0.5889000296592712]}"
2,128,l1,0.5,0.31470000743865967,0.5070000290870667,"{'accuracy': [0.22277499735355377, 0.24787500500679016, 0.2654249966144562, 0.2735249996185303, 0.2756749987602234, 0.27695000171661377, 0.28107500076293945, 0.2838999927043915, 0.27912500500679016, 0.2875249981880188, 0.28427499532699585, 0.2863999903202057, 0.2868500053882599, 0.2886500060558319, 0.2920750081539154], 'loss': [6.384490966796875, 2.9440977573394775, 2.5070278644561768, 2.4030909538269043, 2.380382776260376, 2.3743865489959717, 2.359440565109253, 2.3604416847229004, 2.359308958053589, 2.354034662246704, 2.3528990745544434, 2.353602886199951, 2.3502535820007324, 2.346189022064209, 2.348238945007324], 'top_2_accuracy': [0.3908250033855438, 0.4352000057697296, 0.4567750096321106, 0.4684999883174896, 0.4729500114917755, 0.47052499651908875, 0.47540000081062317, 0.4789249897003174, 0.474575012922287, 0.48420000076293945, 0.4811750054359436, 0.4802750051021576, 0.4809750020503998, 0.4858250021934509, 0.4840500056743622], 'val_accuracy': [0.2678000032901764, 0.2919999957084656, 0.3221000134944916, 0.3052000105381012, 0.3276999890804291, 0.33959999680519104, 0.3361000120639801, 0.31220000982284546, 0.3400000035762787, 0.3107999861240387, 0.3278999924659729, 0.3400999903678894, 0.32910001277923584, 0.3382999897003174, 0.31470000743865967], 'val_loss': [3.303830862045288, 2.6514291763305664, 2.3598556518554688, 2.332166910171509, 2.297794818878174, 2.2693817615509033, 2.3039560317993164, 2.336347818374634, 2.274536609649658, 2.3557558059692383, 2.279506206512451, 2.271547317504883, 2.2689340114593506, 2.2662906646728516, 2.31775164604187], 'val_top_2_accuracy': [0.4634000062942505, 0.4823000133037567, 0.5245000123977661, 0.4950000047683716, 0.5309000015258789, 0.5425000190734863, 0.527899980545044, 0.5080999732017517, 0.5508000254631042, 0.49709999561309814, 0.5257999897003174, 0.5368000268936157, 0.5356000065803528, 0.5422999858856201, 0.5070000290870667]}"
2,128,l2,0.0,0.4934000074863434,0.6902999877929688,"{'accuracy': [0.3716750144958496, 0.4493750035762787, 0.47862499952316284, 0.5034250020980835, 0.5181000232696533, 0.5276250243186951, 0.5426750183105469, 0.5508000254631042, 0.5596500039100647, 0.5662500262260437, 0.5735499858856201, 0.576324999332428, 0.5826500058174133, 0.586775004863739, 0.5909749865531921], 'loss': [2.188173532485962, 1.8538799285888672, 1.7131861448287964, 1.6292991638183594, 1.577247977256775, 1.5423424243927002, 1.5050958395004272, 1.4831500053405762, 1.4630385637283325, 1.4439435005187988, 1.4343253374099731, 1.422499418258667, 1.4105494022369385, 1.4008883237838745, 1.3913949728012085], 'top_2_accuracy': [0.567300021648407, 0.6512500047683716, 0.6820999979972839, 0.7038999795913696, 0.7152249813079834, 0.7289749979972839, 0.738224983215332, 0.7485250234603882, 0.7559499740600586, 0.7602750062942505, 0.7650499939918518, 0.7676249742507935, 0.7746750116348267, 0.7754499912261963, 0.7789000272750854], 'val_accuracy': [0.4074000120162964, 0.3898000121116638, 0.4634999930858612, 0.4512999951839447, 0.48330000042915344, 0.4794999957084656, 0.46889999508857727, 0.46050000190734863, 0.47279998660087585, 0.47999998927116394, 0.498199999332428, 0.4823000133037567, 0.4668000042438507, 0.49300000071525574, 0.4934000074863434], 'val_loss': [1.9786208868026733, 2.0204596519470215, 1.750099778175354, 1.7736397981643677, 1.6993484497070312, 1.6992799043655396, 1.7528095245361328, 1.7488263845443726, 1.762138843536377, 1.7401293516159058, 1.6891050338745117, 1.7223726511001587, 1.7973363399505615, 1.7080484628677368, 1.7399216890335083], 'val_top_2_accuracy': [0.6218000054359436, 0.5983999967575073, 0.6697999835014343, 0.6654000282287598, 0.6793000102043152, 0.6791999936103821, 0.6697999835014343, 0.6717000007629395, 0.6798999905586243, 0.6895999908447266, 0.7027999758720398, 0.6880999803543091, 0.6686999797821045, 0.7024999856948853, 0.6902999877929688]}"
2,128,l2,0.3,0.4675000011920929,0.6757000088691711,"{'accuracy': [0.2841250002384186, 0.34622499346733093, 0.37975001335144043, 0.3941749930381775, 0.40747499465942383, 0.4152750074863434, 0.4272249937057495, 0.4305500090122223, 0.4316999912261963, 0.4418250024318695, 0.44244998693466187, 0.4449999928474426, 0.4475249946117401, 0.45364999771118164, 0.4539250135421753], 'loss': [2.435502767562866, 2.1086225509643555, 1.965131402015686, 1.8835668563842773, 1.831252932548523, 1.797093152999878, 1.7664705514907837, 1.752557396888733, 1.738031268119812, 1.7217662334442139, 1.711513638496399, 1.7041736841201782, 1.6964600086212158, 1.6899423599243164, 1.6897773742675781], 'top_2_accuracy': [0.4722000062465668, 0.5479000210762024, 0.5822250247001648, 0.6003000140190125, 0.614425003528595, 0.6192499995231628, 0.6303750276565552, 0.6325500011444092, 0.6408249735832214, 0.6456000208854675, 0.6496000289916992, 0.6529250144958496, 0.6563249826431274, 0.6582249999046326, 0.6580749750137329], 'val_accuracy': [0.3720000088214874, 0.39980000257492065, 0.43970000743865967, 0.447299987077713, 0.44769999384880066, 0.44909998774528503, 0.45010000467300415, 0.46639999747276306, 0.444599986076355, 0.4690999984741211, 0.47690001130104065, 0.4787999987602234, 0.47209998965263367, 0.46219998598098755, 0.4675000011920929], 'val_loss': [2.1019935607910156, 1.9405611753463745, 1.8204312324523926, 1.7551617622375488, 1.7309136390686035, 1.7081798315048218, 1.709107756614685, 1.6643075942993164, 1.7222226858139038, 1.6558222770690918, 1.6361587047576904, 1.6253929138183594, 1.6200077533721924, 1.6440824270248413, 1.6329416036605835], 'val_top_2_accuracy': [0.5712000131607056, 0.6098999977111816, 0.6502000093460083, 0.6546000242233276, 0.6589999794960022, 0.6582000255584717, 0.6635000109672546, 0.669700026512146, 0.6575000286102295, 0.6779000163078308, 0.6850000023841858, 0.6876000165939331, 0.6827999949455261, 0.6796000003814697, 0.6757000088691711]}"
2,128,l2,0.5,0.4404999911785126,0.6452000141143799,"{'accuracy': [0.2235250025987625, 0.28542500734329224, 0.3201499879360199, 0.33207499980926514, 0.3465999960899353, 0.3604249954223633, 0.366474986076355, 0.37062498927116394, 0.37165001034736633, 0.3763749897480011, 0.37929999828338623, 0.3794499933719635, 0.3849250078201294, 0.38872501254081726, 0.38942500948905945], 'loss': [2.7015299797058105, 2.269894599914551, 2.108579158782959, 2.0216500759124756, 1.9682375192642212, 1.9290920495986938, 1.8990511894226074, 1.8866596221923828, 1.8775527477264404, 1.863244891166687, 1.8564872741699219, 1.853943109512329, 1.846432089805603, 1.8336615562438965, 1.836408019065857], 'top_2_accuracy': [0.38792499899864197, 0.47909998893737793, 0.5216249823570251, 0.5361999869346619, 0.5536749958992004, 0.5650249719619751, 0.5722000002861023, 0.576324999332428, 0.5775499939918518, 0.5820749998092651, 0.5884000062942505, 0.5893250107765198, 0.5940750241279602, 0.5909749865531921, 0.5978249907493591], 'val_accuracy': [0.3370000123977661, 0.3734000027179718, 0.3970000147819519, 0.4004000127315521, 0.40209999680519104, 0.4171999990940094, 0.424699991941452, 0.4366999864578247, 0.4255000054836273, 0.439300000667572, 0.424699991941452, 0.421099990606308, 0.44020000100135803, 0.438400000333786, 0.4404999911785126], 'val_loss': [2.2362475395202637, 2.0600175857543945, 1.9279804229736328, 1.8855429887771606, 1.814228892326355, 1.8159507513046265, 1.797255516052246, 1.7581861019134521, 1.7562366724014282, 1.7299226522445679, 1.7484736442565918, 1.774462342262268, 1.7330089807510376, 1.7115203142166138, 1.7234597206115723], 'val_top_2_accuracy': [0.5587999820709229, 0.5841000080108643, 0.6144999861717224, 0.6177999973297119, 0.6161999702453613, 0.6330000162124634, 0.6327000260353088, 0.6438000202178955, 0.6428999900817871, 0.6474000215530396, 0.649399995803833, 0.6262999773025513, 0.652899980545044, 0.641700029373169, 0.6452000141143799]}"
2,256,,0.0,0.4918000102043152,0.6836000084877014,"{'accuracy': [0.3746750056743622, 0.46424999833106995, 0.5091500282287598, 0.5496000051498413, 0.5765500068664551, 0.6045250296592712, 0.6298249959945679, 0.6556500196456909, 0.6786500215530396, 0.6995499730110168, 0.718874990940094, 0.7381500005722046, 0.7596750259399414, 0.7752749919891357, 0.7857750058174133], 'loss': [1.8523099422454834, 1.5266019105911255, 1.3987067937850952, 1.2946627140045166, 1.2128146886825562, 1.1289234161376953, 1.0540704727172852, 0.9818927645683289, 0.9143369197845459, 0.8558372259140015, 0.7972227334976196, 0.7447805404663086, 0.6923291087150574, 0.6504177451133728, 0.6128140091896057], 'top_2_accuracy': [0.571150004863739, 0.6650000214576721, 0.7085999846458435, 0.7397249937057495, 0.7630249857902527, 0.7878999710083008, 0.8093000054359436, 0.8279749751091003, 0.8451499938964844, 0.8582749962806702, 0.8735250234603882, 0.885200023651123, 0.8978999853134155, 0.904574990272522, 0.9151999950408936], 'val_accuracy': [0.4230000078678131, 0.46070000529289246, 0.4643999934196472, 0.48500001430511475, 0.4846000075340271, 0.47519999742507935, 0.5011000037193298, 0.508400022983551, 0.49390000104904175, 0.49480000138282776, 0.5078999996185303, 0.4867999851703644, 0.4918999969959259, 0.49459999799728394, 0.4918000102043152], 'val_loss': [1.6565841436386108, 1.5557940006256104, 1.5449845790863037, 1.5121999979019165, 1.5202124118804932, 1.5977672338485718, 1.5340605974197388, 1.5985201597213745, 1.7062242031097412, 1.7437918186187744, 1.8046574592590332, 1.9391064643859863, 1.9532281160354614, 2.041002035140991, 2.1003005504608154], 'val_top_2_accuracy': [0.6292999982833862, 0.6658999919891357, 0.6787999868392944, 0.6875, 0.6877999901771545, 0.6751999855041504, 0.699999988079071, 0.6995999813079834, 0.6875, 0.6952999830245972, 0.6990000009536743, 0.6915000081062317, 0.6894999742507935, 0.6887999773025513, 0.6836000084877014]}"
2,256,,0.3,0.49810001254081726,0.699999988079071,"{'accuracy': [0.3062250018119812, 0.3714999854564667, 0.3973250091075897, 0.414900004863739, 0.42785000801086426, 0.4409250020980835, 0.4526999890804291, 0.45925000309944153, 0.4675750136375427, 0.4729999899864197, 0.48112499713897705, 0.48422500491142273, 0.48867499828338623, 0.49697500467300415, 0.4967750012874603], 'loss': [2.084426164627075, 1.7853630781173706, 1.7096226215362549, 1.6594226360321045, 1.6260842084884644, 1.5842466354370117, 1.5535277128219604, 1.532516360282898, 1.5144901275634766, 1.4947079420089722, 1.4751938581466675, 1.4615410566329956, 1.4498660564422607, 1.4349497556686401, 1.4222602844238281], 'top_2_accuracy': [0.494049996137619, 0.5706999897956848, 0.6001250147819519, 0.6182249784469604, 0.6315500140190125, 0.645799994468689, 0.6549999713897705, 0.6631500124931335, 0.670324981212616, 0.6783000230789185, 0.6815999746322632, 0.6879500150680542, 0.6900749802589417, 0.6977750062942505, 0.7000749707221985], 'val_accuracy': [0.3894999921321869, 0.4345000088214874, 0.43140000104904175, 0.4481000006198883, 0.45820000767707825, 0.45750001072883606, 0.47679999470710754, 0.4796000123023987, 0.4717000126838684, 0.48010000586509705, 0.4828000068664551, 0.48669999837875366, 0.48649999499320984, 0.490200012922287, 0.49810001254081726], 'val_loss': [1.7152976989746094, 1.6218914985656738, 1.6113364696502686, 1.5601129531860352, 1.5323798656463623, 1.526781439781189, 1.4888068437576294, 1.4745694398880005, 1.4856849908828735, 1.4725549221038818, 1.4736007452011108, 1.4586416482925415, 1.4569754600524902, 1.4448527097702026, 1.4486557245254517], 'val_top_2_accuracy': [0.6029999852180481, 0.6406000256538391, 0.642799973487854, 0.656499981880188, 0.6614000201225281, 0.6693999767303467, 0.6837000250816345, 0.6859999895095825, 0.6869999766349792, 0.6891000270843506, 0.6890000104904175, 0.6931999921798706, 0.6905999779701233, 0.695900022983551, 0.699999988079071]}"
2,256,,0.5,0.4453999996185303,0.651199996471405,"{'accuracy': [0.2459000051021576, 0.30242499709129333, 0.32417500019073486, 0.3406749963760376, 0.35657501220703125, 0.35987499356269836, 0.37537500262260437, 0.3760499954223633, 0.3799999952316284, 0.38817501068115234, 0.3885999917984009, 0.39640000462532043, 0.4027000069618225, 0.3989500105381012, 0.40287500619888306], 'loss': [2.3018956184387207, 1.969008445739746, 1.9011839628219604, 1.8584372997283936, 1.8241370916366577, 1.808565378189087, 1.7737035751342773, 1.7696619033813477, 1.7488218545913696, 1.7366331815719604, 1.7284969091415405, 1.7173457145690918, 1.706682562828064, 1.7049940824508667, 1.6999849081039429], 'top_2_accuracy': [0.41795000433921814, 0.4936249852180481, 0.5231000185012817, 0.5420500040054321, 0.5568249821662903, 0.5601750016212463, 0.5798249840736389, 0.5820000171661377, 0.5874000191688538, 0.593500018119812, 0.5954499840736389, 0.6035749912261963, 0.6090750098228455, 0.6056749820709229, 0.6097750067710876], 'val_accuracy': [0.34529998898506165, 0.35420000553131104, 0.3995000123977661, 0.4129999876022339, 0.41269999742507935, 0.4307999908924103, 0.42260000109672546, 0.4341999888420105, 0.43529999256134033, 0.4383000135421753, 0.4341999888420105, 0.45010000467300415, 0.4487000107765198, 0.44830000400543213, 0.4453999996185303], 'val_loss': [1.892761468887329, 1.8548400402069092, 1.7352904081344604, 1.73747718334198, 1.7186282873153687, 1.660446286201477, 1.6789132356643677, 1.66555917263031, 1.6372272968292236, 1.6363190412521362, 1.6125892400741577, 1.5998419523239136, 1.5983686447143555, 1.5911072492599487, 1.597518801689148], 'val_top_2_accuracy': [0.5342000126838684, 0.5658000111579895, 0.6139000058174133, 0.6252999901771545, 0.6211000084877014, 0.6492000222206116, 0.6352999806404114, 0.6355000138282776, 0.6486999988555908, 0.6435999870300293, 0.651199996471405, 0.654699981212616, 0.6556000113487244, 0.6586999893188477, 0.651199996471405]}"
2,256,l1,0.0,0.40880000591278076,0.6187999844551086,"{'accuracy': [0.3176249861717224, 0.37424999475479126, 0.3985750079154968, 0.4070749878883362, 0.415924996137619, 0.4183749854564667, 0.4194500148296356, 0.4244750142097473, 0.42829999327659607, 0.4327999949455261, 0.4304249882698059, 0.4327250123023987, 0.435699999332428, 0.4392000138759613, 0.43857499957084656], 'loss': [6.8165974617004395, 2.4662926197052, 2.358388662338257, 2.3256266117095947, 2.305638074874878, 2.2961511611938477, 2.284242868423462, 2.2782247066497803, 2.264608144760132, 2.262014627456665, 2.2582459449768066, 2.2517244815826416, 2.244863510131836, 2.240840435028076, 2.2358312606811523], 'top_2_accuracy': [0.5121750235557556, 0.5842249989509583, 0.6047999858856201, 0.6128249764442444, 0.619350016117096, 0.6222500205039978, 0.6252999901771545, 0.6305750012397766, 0.6341999769210815, 0.6350749731063843, 0.6363750100135803, 0.6398249864578247, 0.6417499780654907, 0.6449000239372253, 0.6476500034332275], 'val_accuracy': [0.3601999878883362, 0.39570000767707825, 0.38659998774528503, 0.4099000096321106, 0.4059000015258789, 0.4259999990463257, 0.3912999927997589, 0.41119998693466187, 0.3993000090122223, 0.4043000042438507, 0.4081999957561493, 0.4050999879837036, 0.4194999933242798, 0.4207000136375427, 0.40880000591278076], 'val_loss': [2.7267813682556152, 2.3750483989715576, 2.384342670440674, 2.299650192260742, 2.3254919052124023, 2.270231246948242, 2.3891282081604004, 2.3144993782043457, 2.3351967334747314, 2.3099281787872314, 2.312779188156128, 2.3273470401763916, 2.299123525619507, 2.290529727935791, 2.341287612915039], 'val_top_2_accuracy': [0.5684000253677368, 0.6062999963760376, 0.5974000096321106, 0.6244999766349792, 0.6140000224113464, 0.6330000162124634, 0.5960000157356262, 0.6146000027656555, 0.6139000058174133, 0.6179999709129333, 0.61080002784729, 0.6139000058174133, 0.6244000196456909, 0.6266000270843506, 0.6187999844551086]}"
2,256,l1,0.3,0.36149999499320984,0.5763000249862671,"{'accuracy': [0.2788499891757965, 0.3095250129699707, 0.31837499141693115, 0.3264999985694885, 0.33012500405311584, 0.33469998836517334, 0.3407500088214874, 0.3405500054359436, 0.33857500553131104, 0.34104999899864197, 0.342074990272522, 0.3416750133037567, 0.3448750078678131, 0.34857499599456787, 0.34459999203681946], 'loss': [7.63071346282959, 2.675410509109497, 2.53364896774292, 2.50073504447937, 2.4878737926483154, 2.4790022373199463, 2.47023868560791, 2.4694395065307617, 2.4681406021118164, 2.463975667953491, 2.4637832641601562, 2.4654457569122314, 2.4634430408477783, 2.4577810764312744, 2.45753812789917], 'top_2_accuracy': [0.46287500858306885, 0.5066999793052673, 0.5181000232696533, 0.5255749821662903, 0.5299000144004822, 0.5351750254631042, 0.5381249785423279, 0.5410749912261963, 0.5432500243186951, 0.5423250198364258, 0.5424000024795532, 0.5422499775886536, 0.5447999835014343, 0.5488749742507935, 0.54892498254776], 'val_accuracy': [0.3041999936103821, 0.34599998593330383, 0.34310001134872437, 0.33640000224113464, 0.3686999976634979, 0.3330000042915344, 0.3529999852180481, 0.35440000891685486, 0.36320000886917114, 0.3637000024318695, 0.3549000024795532, 0.37220001220703125, 0.367900013923645, 0.373199999332428, 0.36149999499320984], 'val_loss': [3.117485761642456, 2.4809470176696777, 2.4474337100982666, 2.5021374225616455, 2.3963680267333984, 2.49458909034729, 2.4332292079925537, 2.4384663105010986, 2.4246513843536377, 2.4028615951538086, 2.462939500808716, 2.3966598510742188, 2.416316032409668, 2.393855333328247, 2.4321844577789307], 'val_top_2_accuracy': [0.504800021648407, 0.557200014591217, 0.5663999915122986, 0.5376999974250793, 0.5885999798774719, 0.5403000116348267, 0.5601999759674072, 0.5579000115394592, 0.5849000215530396, 0.5771999955177307, 0.5555999875068665, 0.5799000263214111, 0.5813999772071838, 0.5789999961853027, 0.5763000249862671]}"
2,256,l1,0.5,0.3440000116825104,0.52920001745224,"{'accuracy': [0.2371000051498413, 0.2653000056743622, 0.27707499265670776, 0.28349998593330383, 0.2874000072479248, 0.28337499499320984, 0.2867499887943268, 0.29097500443458557, 0.29182499647140503, 0.2922250032424927, 0.29362499713897705, 0.2906000018119812, 0.2939249873161316, 0.289900004863739, 0.2917500138282776], 'loss': [8.830401420593262, 2.8996691703796387, 2.6232001781463623, 2.6001780033111572, 2.587883472442627, 2.586747169494629, 2.5890562534332275, 2.5787694454193115, 2.581009864807129, 2.5772018432617188, 2.5792043209075928, 2.5810134410858154, 2.5751655101776123, 2.573423385620117, 2.578451633453369], 'top_2_accuracy': [0.4077250063419342, 0.45375001430511475, 0.47049999237060547, 0.4760249853134155, 0.4770500063896179, 0.477275013923645, 0.47609999775886536, 0.4817500114440918, 0.48205000162124634, 0.4821999967098236, 0.4848499894142151, 0.4832249879837036, 0.4888249933719635, 0.48567500710487366, 0.4837999939918518], 'val_accuracy': [0.27959999442100525, 0.32120001316070557, 0.3199000060558319, 0.33090001344680786, 0.3206000030040741, 0.3346000015735626, 0.3271999955177307, 0.33469998836517334, 0.31200000643730164, 0.32510000467300415, 0.3287000060081482, 0.3481000065803528, 0.3314000070095062, 0.35030001401901245, 0.3440000116825104], 'val_loss': [3.5828897953033447, 2.5731141567230225, 2.543673038482666, 2.5227386951446533, 2.500854969024658, 2.541963577270508, 2.538078546524048, 2.5259151458740234, 2.558258295059204, 2.5263254642486572, 2.553915500640869, 2.525054454803467, 2.5014238357543945, 2.50854754447937, 2.520972728729248], 'val_top_2_accuracy': [0.4756999909877777, 0.5203999876976013, 0.5073000192642212, 0.5358999967575073, 0.5313000082969666, 0.5117999911308289, 0.5325000286102295, 0.5270000100135803, 0.5135999917984009, 0.5267000198364258, 0.5253000259399414, 0.5497000217437744, 0.531499981880188, 0.5443999767303467, 0.52920001745224]}"
2,256,l2,0.0,0.48910000920295715,0.6852999925613403,"{'accuracy': [0.3732750117778778, 0.4533750116825104, 0.4823499917984009, 0.5012500286102295, 0.5166749954223633, 0.5240749716758728, 0.533174991607666, 0.5426750183105469, 0.5490999817848206, 0.5584999918937683, 0.562749981880188, 0.5718749761581421, 0.5741000175476074, 0.5831000208854675, 0.5878750085830688], 'loss': [2.4687817096710205, 1.9655547142028809, 1.7805836200714111, 1.6872882843017578, 1.6328145265579224, 1.595780372619629, 1.5670524835586548, 1.5441184043884277, 1.532962441444397, 1.5070223808288574, 1.4905831813812256, 1.4772374629974365, 1.4645825624465942, 1.4472345113754272, 1.435066819190979], 'top_2_accuracy': [0.5733749866485596, 0.6547999978065491, 0.6820999979972839, 0.7016749978065491, 0.7147250175476074, 0.7220749855041504, 0.7337250113487244, 0.7402499914169312, 0.7433000206947327, 0.7522249817848206, 0.758899986743927, 0.7633500099182129, 0.7669749855995178, 0.7737500071525574, 0.7771499752998352], 'val_accuracy': [0.4083999991416931, 0.44429999589920044, 0.45969998836517334, 0.4636000096797943, 0.4796000123023987, 0.4839000105857849, 0.48899999260902405, 0.4878000020980835, 0.47609999775886536, 0.49070000648498535, 0.48750001192092896, 0.49140000343322754, 0.4961000084877014, 0.49959999322891235, 0.48910000920295715], 'val_loss': [2.185868263244629, 1.91276216506958, 1.8231935501098633, 1.7759265899658203, 1.7620625495910645, 1.7290868759155273, 1.7044117450714111, 1.7079308032989502, 1.7687046527862549, 1.7268232107162476, 1.7454320192337036, 1.753981590270996, 1.7326914072036743, 1.722496509552002, 1.774394154548645], 'val_top_2_accuracy': [0.6086000204086304, 0.657800018787384, 0.6614999771118164, 0.6717000007629395, 0.6772000193595886, 0.6929000020027161, 0.696399986743927, 0.6960999965667725, 0.6798999905586243, 0.6909999847412109, 0.692300021648407, 0.7003999948501587, 0.7006000280380249, 0.7053999900817871, 0.6852999925613403]}"
2,256,l2,0.3,0.47850000858306885,0.6917999982833862,"{'accuracy': [0.30469998717308044, 0.37002500891685486, 0.39652499556541443, 0.4125249981880188, 0.42022499442100525, 0.43070000410079956, 0.43517500162124634, 0.43982499837875366, 0.43972501158714294, 0.44407498836517334, 0.44519999623298645, 0.447174996137619, 0.44987499713897705, 0.45137500762939453, 0.452349990606308], 'loss': [2.715588331222534, 2.207552433013916, 2.0135464668273926, 1.9143140316009521, 1.8605090379714966, 1.8265637159347534, 1.8042998313903809, 1.7891041040420532, 1.7792712450027466, 1.7726218700408936, 1.760301113128662, 1.7619760036468506, 1.7605218887329102, 1.7541011571884155, 1.7516822814941406], 'top_2_accuracy': [0.4953500032424927, 0.5715500116348267, 0.5972750186920166, 0.6147000193595886, 0.6237000226974487, 0.6331999897956848, 0.6376000046730042, 0.644225001335144, 0.6467750072479248, 0.6514999866485596, 0.653249979019165, 0.6539000272750854, 0.6549000144004822, 0.6568999886512756, 0.6578750014305115], 'val_accuracy': [0.39500001072883606, 0.41600000858306885, 0.4361000061035156, 0.43050000071525574, 0.4429999887943268, 0.4578000009059906, 0.45980000495910645, 0.4699000120162964, 0.4481000006198883, 0.46630001068115234, 0.46970000863075256, 0.4652000069618225, 0.46970000863075256, 0.4528999924659729, 0.47850000858306885], 'val_loss': [2.255612373352051, 2.0040833950042725, 1.8625264167785645, 1.8240324258804321, 1.7766908407211304, 1.738860011100769, 1.7361406087875366, 1.7093298435211182, 1.7333990335464478, 1.6967252492904663, 1.693407416343689, 1.7056324481964111, 1.6897542476654053, 1.7352849245071411, 1.6678990125656128], 'val_top_2_accuracy': [0.5979999899864197, 0.6266000270843506, 0.6492999792098999, 0.6481000185012817, 0.6492999792098999, 0.6696000099182129, 0.6657000184059143, 0.6759999990463257, 0.6693999767303467, 0.677299976348877, 0.6783000230789185, 0.6754000186920166, 0.6794999837875366, 0.6693000197410583, 0.6917999982833862]}"
